"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"State"	"MaxFC"
"CD80"	"CD80"	0.0802752427982098	0.01460452183099	-0.794481634349357	-0.114101450159239	1.26958101992853	0.691404692399118	-0.209076789984553	-0.238548855753006	-0.0712032104051129	0.892746280748983	-0.232147412647011	0.0617063937673669	-0.343236615919342	0.185904461282047	"IS05"	1.26958101992853
"JAK2"	"JAK2"	0.45190466172512	-0.1404435337015	-0.676962821291402	0.772036011638212	1.1747402071282	0.721706823812163	-0.364134539312139	-0.34324225444864	0.150800037020723	0.273262133498109	0.182690769398719	-0.118438010827522	-0.944059309129955	0.607717053369299	"IS05"	1.1747402071282
"LYZ"	"LYZ"	-0.116867378271309	-0.0455199205489055	-0.701772821746295	0.284944423773	1.17338798709331	0.808687348107625	-0.121340472004196	-0.242373547795189	-0.156759242700671	0.236411760723613	0.538233409962484	-0.0639620275273919	-0.312101536574736	-0.0242166851768831	"IS05"	1.17338798709331
"XXbac.BPG181M17.5"	"XXbac.BPG181M17.5"	-0.0309408960586737	0.0569475552669974	-0.223531202599911	0.0545170731414044	0.521540331586069	0.0145676973313229	-0.0428154849676992	-0.0227742660511204	-0.107854076186025	-0.10003516111675	0.387092518156106	0.0391889206723479	-0.132906829642564	0.354044405290134	"IS05"	0.521540331586069
"CCR7"	"CCR7"	-0.189235547105519	-0.10447919217386	-0.716210714685784	-0.124058996964004	0.604739607448405	2.26521848978782	-0.204014004388257	-0.138899681303537	-0.118538995673145	0.0490284717556229	-0.111866245985718	-0.235898194914737	-0.241871459895983	0.193423111756468	"IS06"	2.26521848978782
"CCL19"	"CCL19"	-0.32577867365031	-0.0751675065996417	-0.804940966546262	0.13661527612065	0.481704275248702	2.16610139745277	-0.246244134435946	-0.157531684470881	-0.122904545129365	0.0803904275258836	-0.203196063111955	-0.283637121322671	0.00961881876751251	0.506908891370303	"IS06"	2.16610139745277
"LY9"	"LY9"	-0.219865153605802	-0.0295816777389629	-0.934562945630588	0.0779946466080519	1.20534856779968	2.09667001381398	-0.115292735243464	-0.163085790235104	-0.00845327906799026	0.0309645520747123	-0.0846738559771483	-0.270747310210144	-0.272641141899562	0.0226929370326349	"IS06"	2.09667001381398
"ZNF831"	"ZNF831"	-0.06911758836947	-0.0358497112855845	-1.05384168189778	0.416730226108795	1.27918030046457	2.09127166281228	-0.159482199248301	-0.224888165357692	0.0382150593392602	0.179613731979767	-0.0948697104580013	-0.269385840292527	-0.498367040617218	0.101991493313681	"IS06"	2.09127166281228
"CD40LG"	"CD40LG"	-0.137031283073521	0.00382075807858042	-1.02281641613017	0.542115463511685	0.861273100358268	2.0862537428096	-0.0568431258474789	-0.209638241235274	0.0161078017723371	0.0620045526963793	0.0808365990880179	-0.229804541592314	-0.368391294704736	0.163865205079732	"IS06"	2.0862537428096
"CCR4"	"CCR4"	0.0743040399389369	0.183607232427791	-0.94237243938796	0.0374582341218019	0.870991466667191	2.05893606974942	-0.198849296216675	-0.193422756036172	0.153339761745546	0.499098469119116	-0.127056175454752	-0.231780196386891	-0.59562099002323	0.144916216445268	"IS06"	2.05893606974942
"TRAT1"	"TRAT1"	-0.15949469640273	0.028966839085277	-1.03270430501282	0.142093945080835	1.47204593834852	1.99435373351131	-0.228346617280258	-0.197468611789746	-0.107364861658689	0.0305845769484769	-0.118373106579453	-0.164376767879887	-0.350135835308294	0.18393255128635	"IS06"	1.99435373351131
"P2RY10"	"P2RY10"	0.00308111818209731	-0.0465575625285588	-0.963371257115024	0.0046954601224524	1.3121411784245	1.98902575505968	-0.165288835028019	-0.32831212645709	-0.125548791095331	0.245729732380983	-0.108704316251421	-0.103031622997465	-0.463339998320525	0.144456666272636	"IS06"	1.98902575505968
"LTA"	"LTA"	-0.26633739339762	-0.125158630472988	-0.931724866414988	-0.392513166459066	1.32035461590006	1.98209005139364	-0.109126930601394	-0.0727580726470675	-0.105548545186311	0.177507577417432	-0.242150712813263	-0.150183658595811	-0.181218126703464	0.502864786880742	"IS06"	1.98209005139364
"TRAF3IP3"	"TRAF3IP3"	-0.235863103715211	-0.0287300325952275	-0.854186730588656	-0.13011161630078	1.11697384295511	1.98044327102798	-0.248092536289453	-0.113728164160461	-0.0423413525148203	0.117984299132682	-0.234182983055908	-0.276706926124088	-0.195975405417815	0.493202398494198	"IS06"	1.98044327102798
"CD5"	"CD5"	-0.0834807943447014	-0.110061514500224	-1.08436235976632	0.0543302814048028	1.25213553666504	1.91279344030492	-0.107485361469267	-0.0855776512072621	-0.0260485007528715	0.318352561324727	-0.02792135563898	-0.150792945857852	-0.3767149173977	0.367827217385763	"IS06"	1.91279344030492
"TESPA1"	"TESPA1"	-0.0705334788087485	-0.0527935981308928	-1.02854651421754	0.387375022756068	1.04607354955795	1.91012261495858	-0.228753789262087	-0.228530471695709	0.0649273832843194	0.322311016427993	-0.0813338918680074	-0.259805732104897	-0.340732855801871	0.218110979234897	"IS06"	1.91012261495858
"GPR174"	"GPR174"	0.0252656355572051	-0.000929396977208091	-0.915641964329536	0.00896211384456934	1.58584379706334	1.89458976621892	-0.204669112185015	-0.264275903161089	0.00697985141082488	0.0743951163618947	-0.116309368883329	-0.20231177031737	-0.582261395243904	0.129820359859224	"IS06"	1.89458976621892
"CD28"	"CD28"	0.00666780089671013	0.00200867259918341	-0.946917743354644	0.162591241194449	0.931148249603608	1.87649165713714	-0.147557536480494	-0.344221901061309	-0.0250948574945401	0.638157497921328	-0.138805943014891	-0.127101954309257	-0.519251486847879	0.245593113814564	"IS06"	1.87649165713714
"LTB"	"LTB"	-0.377373335434134	-0.17014790888932	-0.795857134380983	-0.285149800735257	0.67277973332002	1.8440018738387	-0.167990938290725	0.00955872777297929	-0.235030598322272	0.225170205591204	-0.0683669123777675	-0.249042859956587	0.146470227023484	0.809563109095096	"IS06"	1.8440018738387
"SCML4"	"SCML4"	-0.179636139834987	-0.0318521020421099	-0.734208372922477	0.0961457061837514	1.10957390878513	1.84297972952668	0.312036396432761	-0.172571848406459	0.0408810611299564	-0.184729239802187	-0.111393323114653	-0.323325548931752	-0.329278222306138	0.152939682252304	"IS06"	1.84297972952668
"SH2D1A"	"SH2D1A"	-0.188681823391051	0.0308516687913483	-1.01014381396207	0.0296352372881733	1.5641530073159	1.83359404292684	-0.165373814689033	-0.151843254971192	-0.141603206689392	0.0832491721849163	-0.281485165794113	-0.151079690600158	-0.271582830351819	0.283164033398385	"IS06"	1.83359404292684
"PYHIN1"	"PYHIN1"	-0.172297924992153	0.180578698093795	-0.97705684707034	0.170937667634567	1.5708888780548	1.80871544657246	-0.230097651985362	-0.108210275743337	0.0896247616853117	0.00896941133498654	-0.182146351703503	-0.308336594068827	-0.398237318265274	0.204673536312464	"IS06"	1.80871544657246
"IKZF1"	"IKZF1"	0.0329356172356902	0.00720496810265027	-0.926424289204322	0.275378616517748	1.16515215389127	1.80078552496249	-0.276517455183933	-0.260945972050954	-0.125629473565719	0.332364016960827	-0.11226597711874	-0.21412891724759	-0.459831899716562	0.286812400074211	"IS06"	1.80078552496249
"UBASH3A"	"UBASH3A"	-0.168065552150408	-0.0163689072048399	-1.11775529416563	0.00299485046546328	1.54901977028188	1.79876716100459	-0.169627947899684	-0.024816869480446	0.0295547177322679	0.11112257848474	-0.0467264428184321	-0.169343693579279	-0.332113465330147	0.581713440020072	"IS06"	1.79876716100459
"CD247"	"CD247"	-0.267090608005589	-0.0994207410262857	-1.04703443968904	0.172504617796391	1.47781618297181	1.77977283050465	-0.136481401063941	-0.069902715156933	-0.151806094679405	0.00225577253145813	-0.0941441173845147	-0.21417752056767	-0.103965118867039	0.283777216478323	"IS06"	1.77977283050465
"PPP1R16B"	"PPP1R16B"	0.00536299828262798	-0.0246035149183272	-0.874946031497177	1.19759823717037	0.810077704267001	1.75887515684138	-0.14507378040821	-0.324177114561572	-0.0310902201713847	0.181800543479015	-0.0608201556936638	-0.353582222035405	-0.620248644086638	0.202265356457827	"IS06"	1.75887515684138
"KLRB1"	"KLRB1"	-0.266759316240533	-0.09177280265884	-1.03287456501144	0.623625119455636	0.946340836366649	1.73036469857834	0.00223912878363579	-0.200937225672135	-0.0922867449039004	-0.0630667223359411	0.0490471818236026	-0.164132063455926	0.00211240578656445	0.0034283799749825	"IS06"	1.73036469857834
"TIGIT"	"TIGIT"	-0.152213726868411	0.0109618614716569	-0.979429241414543	-0.459299445882111	1.68379003028658	1.72576058507354	-0.254070146631162	-0.0330568831150814	-0.0520041109386679	0.225702262246722	-0.238579341163972	-0.0945909820286593	-0.324108866665799	0.404657369358419	"IS06"	1.72576058507354
"CD3G"	"CD3G"	0.00601121143702426	0.107354825847088	-1.08378665845645	0.0785161544573884	1.62787586252519	1.7136092095231	-0.0660962476101591	-0.162912779211775	-0.0100167193711822	0.114464414328218	-0.124740546334517	-0.122818354139482	-0.458024357713496	0.293278098284647	"IS06"	1.7136092095231
"SIRPG"	"SIRPG"	-0.275673722436386	-0.0456761163199264	-1.01054124086525	-0.421632994868588	1.6945795657978	1.69808005456933	-0.119952745556368	0.015497256098327	-0.115013583144718	0.0615497698227487	-0.131549311457187	-0.121029684118927	-0.108989608615297	0.366088570511411	"IS06"	1.69808005456933
"RGL4"	"RGL4"	-0.139601277698383	-0.147338854367481	-0.770134690421369	0.158890793941821	1.07569871487995	1.6734350521265	-0.0240333858910278	-0.070221379698853	0.333876601836034	-0.0574540361232049	-0.0573255799172993	-0.424316145119852	-0.296243080416499	0.213060619285841	"IS06"	1.6734350521265
"ARRDC5"	"ARRDC5"	-0.266948572414287	0.338667212213062	-0.773022313315204	0.0294891336149889	0.986797981476155	1.66055370478674	-0.264742948371583	0.0782339324531373	0.20647297660234	0.102243552189753	-0.0991015548293201	-0.447518665277596	-0.204999958763107	0.103522671794323	"IS06"	1.66055370478674
"CD69"	"CD69"	-0.141431002361352	-0.0757624265169262	-0.782038487802516	0.690979698774713	0.703704899293731	1.63786902653738	-0.294223979907986	-0.344776870734841	-0.11694640440918	0.240511171207477	-0.0361850847185657	-0.176549754088373	-0.322560556023855	0.0669581128790567	"IS06"	1.63786902653738
"THEMIS"	"THEMIS"	0.00672085636434633	0.0344989714854771	-0.937659241751744	0.256281584711946	1.47571829491776	1.62890887476332	-0.158008561899868	-0.260586295505069	-0.0379714649858043	0.0756458633410371	-0.103171242629378	-0.0641699360543196	-0.540252587631772	0.00537348039274911	"IS06"	1.62890887476332
"GPR171"	"GPR171"	-0.108702844412506	0.0982126145396763	-1.02277424083417	0.250852229491376	1.43920179007075	1.61636314036902	-0.142983018900682	-0.190038411910648	0.0958717076811041	0.169140512019321	-0.0238495774645518	-0.12581653515669	-0.45485667968385	0.120292798624414	"IS06"	1.61636314036902
"ICOS"	"ICOS"	-0.0790977824793951	-0.016883064415401	-1.14713107681334	-0.0383339306239391	1.53065976172068	1.56379184138019	-0.174877767149349	-0.117841705562399	-0.0986051419340432	0.453580618807267	-0.237886676350464	0.033857113456067	-0.325734283959797	0.436962251073218	"IS06"	1.56379184138019
"TAGAP"	"TAGAP"	0.0615548386986829	-0.0606862882075256	-1.03405758434045	0.5564676922401	1.16120298948994	1.52507568942206	-0.205648936030173	-0.270802722417863	-0.0167791818942421	0.482138610165103	-0.0545880858359995	-0.0745608889591498	-0.541434856793312	0.166655532907992	"IS06"	1.52507568942206
"IL7R"	"IL7R"	0.0395882511134613	0.00536679029291535	-0.753244820676973	0.573882831272589	0.567565665313216	1.51354047013725	-0.24039030969669	-0.335408754796385	0.0289652004540213	0.663183558394102	-0.197935017103175	-0.175931110537367	-0.515278304260281	-0.00793677809439085	"IS06"	1.51354047013725
"CLEC4C"	"CLEC4C"	0.0987342797399585	0.526774886711114	-0.470017437619939	-0.0927761916067205	0.529789352473321	1.50934787830842	-0.21091216686387	-0.0873490141473207	0.355262325742295	0.110169747934589	-0.235608790835551	-0.395186739790785	-0.48885599389079	-0.00823570507087386	"IS06"	1.50934787830842
"IL2"	"IL2"	-0.168490085629592	0.2422543995302	-0.748083854916346	0.48531136258676	0.523402528594756	1.4675722226765	-0.128236029582629	-0.198085575479609	0.195184623942489	-0.0287195054775711	-0.0629947486205477	-0.250142848541234	-0.142704355248664	0.254014038365282	"IS06"	1.4675722226765
"CCR2"	"CCR2"	-0.0793166919325134	-0.109564979029224	-0.862551583584672	0.419749088456467	1.2193341941187	1.44196718752612	-0.112422467394954	-0.303949155214457	-0.13446279195594	0.395750052916758	-0.107950733578946	-0.159288461761923	-0.362261063005571	-0.0428293050020183	"IS06"	1.44196718752612
"CSF2RB"	"CSF2RB"	-0.0321950840047846	-0.142842618058303	-0.905267188794397	0.584737019339932	1.04268584004209	1.43482004756993	-0.144199572510802	-0.303432380350941	-0.165366870388161	0.586368014517269	-0.0919404973056304	-0.207632439456274	-0.499727884709809	0.830313346251964	"IS06"	1.43482004756993
"GPR31"	"GPR31"	-0.0457873197895404	-0.0608688019480748	-0.525065919172137	-0.219252654362312	1.16939844118015	1.39587449730388	-0.114675592100114	-0.139182289240439	-0.1596184942698	-0.0485551387715015	-0.0224904100068739	-0.25841047610026	-0.306831839248207	0.223967479684703	"IS06"	1.39587449730388
"FOXP3"	"FOXP3"	-0.0615121432816882	-0.0455267561559275	-0.914357155975159	-0.733693943948897	1.3010732423645	1.39242822195495	-0.0414236787347667	0.0879788778948498	-0.0786036123718097	0.763954904235831	-0.166987953831118	-0.0462878553676124	-0.314273977444673	0.614158959485677	"IS06"	1.39242822195495
"CST7"	"CST7"	-0.346471973885085	-0.17751444533964	-0.755793385922544	0.094706435827693	1.26225056842844	1.3728359469692	-0.137574863418779	-0.130987506140331	-0.235408628511205	0.250703425276041	-0.273746757768582	-0.20623013323729	-0.0369488570213382	0.223974720084217	"IS06"	1.3728359469692
"LGALS2"	"LGALS2"	-0.293096944499653	-0.125118682633876	-0.836395625579515	0.334570423398111	0.778214883514319	1.36442530699271	0.41473458518302	-0.0532595911942732	-0.1292864578291	-0.033378852641012	0.376703522002891	-0.315606331875173	0.0977222895265327	0.298504939153291	"IS06"	1.36442530699271
"PTPN7"	"PTPN7"	-0.0599483816765472	-0.0478594012802209	-0.843675463286221	-0.202562019512539	1.29360640158129	1.3307124461985	0.0646549659260619	0.0872257209476862	0.0443786487572459	0.23108051043902	-0.0984321986371789	-0.156506386776938	-0.308743320320191	0.197567639538367	"IS06"	1.3307124461985
"CLEC9A"	"CLEC9A"	-0.0941788575586881	-0.0235933037886876	-0.751724444615415	1.15810095915344	0.587250838743789	1.31225501549926	-0.0937301962457638	-0.273542175550133	-0.0255248257811598	0.00233922085001632	0.0303950844360028	-0.344811454233481	-0.219819055713828	0.133606035435194	"IS06"	1.31225501549926
"CLNK"	"CLNK"	0.206433480197428	0.498412838420583	-0.550116275977339	-0.0518548001579681	0.794578347784829	1.23314790421851	-0.180809715637615	0.00339116355702119	0.736520762313133	0.0222179718189893	0.12578614611003	-0.458120305903673	-0.734521252895612	0.258931653848542	"IS06"	1.23314790421851
"VNN2"	"VNN2"	-0.056554865846183	-8.85201084283766e-05	-0.786342551418871	0.324037426916865	0.938550084490084	1.21022026773317	-0.0298619421684278	-0.359566859172944	-0.120226254670705	0.173518809673252	0.59019981421303	-0.11300926042461	-0.359988718002998	0.409683040367277	"IS06"	1.21022026773317
"APBB1IP"	"APBB1IP"	-0.00837288364211944	0.00543892767549402	-0.857986258153941	0.685888519101389	0.901986131254516	1.180273301413	-0.0978109830579533	-0.0912343404435449	-0.131492026625387	0.400903423534033	0.0910850331605956	-0.188650120818358	-0.364852000318537	-0.00941643261324147	"IS06"	1.180273301413
"HSF5"	"HSF5"	-0.0801805699394311	0.0854825578179725	-0.113104884780033	-0.12094274095588	-0.0805838382205991	1.10309983456256	-0.0871736273373623	-0.0424255807878563	-0.120230974826356	-0.100048530421506	-0.146905293760116	-0.135478171830999	-0.134638253618704	0.118774983829623	"IS06"	1.10309983456256
"CTD.2370N5.3"	"CTD.2370N5.3"	0.300570993205282	-0.100024960403195	-0.631571981858161	0.264698714176647	0.692041587257384	1.07291489068569	-0.122372361308996	-0.392528885967948	-0.0260406505585038	0.70728687004939	-0.0960461994647346	-0.0973597481442397	-0.515243853315477	-0.0504438149542079	"IS06"	1.07291489068569
"SELPLG"	"SELPLG"	-0.160320338464392	-0.111387166893521	-0.808370317708082	0.487345328338933	0.912576407907942	0.999587054414233	-0.165605344497765	-0.134391397161262	-0.174719012194241	0.524735529304233	0.0897005271371633	-0.138370704075614	-0.155266928445264	0.0605226710210157	"IS06"	0.999587054414233
"CCR9"	"CCR9"	-0.0481397630991616	0.0250748559823757	-0.217908087431458	0.145595211721769	-0.00278480621639437	0.596349906323424	0.143831891824382	-0.0524060255637305	0.237170673465197	-0.0685392205220622	0.564662217900593	-0.166195179271866	-0.221852717613182	-0.0740922832868645	"IS06"	0.596349906323424
"GPR155"	"GPR155"	0.499956711974131	-0.0116208734252541	-0.269408847310176	0.518618517805709	0.452985058494127	0.558208191138795	-0.0466735061815871	-0.346987300622125	0.320700919284554	0.37143359797809	-0.217951315431828	-0.294467703128933	-0.690173460009647	0.0612239129137426	"IS06"	0.558208191138795
"SMLR1"	"SMLR1"	-0.0256639158281122	0.0758305169942086	-0.0559325003383653	-0.0288248663101822	-0.107629767446609	-0.0688152188028434	2.69784864279272	-0.0272750583066023	0.0800437268611414	-0.0819531436159203	0.118143219850589	-0.152975669220595	-0.0810881276062231	-0.0661359764839833	"IS07"	2.69784864279272
"CREB3L3"	"CREB3L3"	-0.0708045783104134	0.308763166533884	-0.212595171529035	-0.0758318466894317	0.141305783365413	0.161787492617417	2.60712275012564	0.0275140053879709	-0.103418293405948	-0.0934232364257519	0.403704139067923	-0.200287042627742	-0.142731956889393	0.0309478013604772	"IS07"	2.60712275012564
"ABCG5"	"ABCG5"	0.140362750611526	0.165216958663038	-0.0427069605846358	-0.0430826289718373	-0.15268213765913	-0.0964797936648955	2.46054184352622	0.12420147922305	0.471156921728604	-0.16187689638228	0.250465329016623	-0.353816420845193	-0.235135794931052	0.0991704114165296	"IS07"	2.46054184352622
"ABCG8"	"ABCG8"	0.044319994995727	0.0882071299852135	-0.0521436783450292	0.0329101198413661	-0.128856972787273	-0.110126094075049	2.42064618855	0.0755614625203071	0.16761703115561	-0.15972418383792	0.238138875377121	-0.198785293453654	-0.155537277507999	0.0678348786633867	"IS07"	2.42064618855
"SOAT2"	"SOAT2"	-0.1154242515595	0.303935274847496	-0.20866725557163	0.0772907430649361	0.0403473259061001	0.164278935155545	2.22111539167312	0.0744103669444962	0.0950812725159125	-0.00941675927581221	-0.146303867545084	-0.261005331038026	-0.0397500717364961	0.222515772589266	"IS07"	2.22111539167312
"ALDOB"	"ALDOB"	-0.0832138124876025	0.135475765970996	-0.0897464555006797	0.0289572770203315	-0.0547451325447072	-0.0172697096665204	2.11908426304002	-0.0621639146264125	-0.0136964496753168	-0.158008621010077	0.63333074363174	-0.217976750513136	-0.0750813367593176	0.260241074498371	"IS07"	2.11908426304002
"APOB"	"APOB"	0.186244487204779	0.126012144191967	-0.242670540020335	0.9951703167308	-0.108422447037125	-0.00543769578447358	2.10710436163737	-0.157065378036864	0.0846657342539436	-0.102567988282091	0.10127853123606	-0.287216978809943	-0.261197938035886	0.0204554350029167	"IS07"	2.10710436163737
"SERPINA10"	"SERPINA10"	0.288794067463815	0.1818007499304	-0.015120088618663	0.0287716184492394	-0.118220450584585	-0.00671876171535402	1.86385033756732	-0.00479100647652358	0.556946308034263	-0.0041430866193241	-0.12476977121902	-0.282186471727731	-0.456878170538501	0.265331415247449	"IS07"	1.86385033756732
"SLC7A9"	"SLC7A9"	0.104920424220991	0.152871291971424	-0.0929065607514314	-0.279494465112175	0.0995223833866071	0.0809845574651862	1.53477110058248	0.479971423863443	0.692935813325583	-0.206180356372159	0.355176256769206	-0.587448616766055	-0.226921880678894	0.269990915139854	"IS07"	1.53477110058248
"PIPOX"	"PIPOX"	0.057838659228299	0.116099578207395	-0.0694642675689874	0.124329434212753	0.169611163926668	0.00131575232426538	1.52451102410521	0.043063614762862	0.18699906730194	0.0006845367738869	0.0415827340752034	-0.265032338968518	-0.333888745332496	0.344158572363158	"IS07"	1.52451102410521
"GLYCTK"	"GLYCTK"	-0.166651357809907	-0.00955634507316793	-0.216747260507711	0.181678129929202	0.0657516658568916	0.229177953210095	1.36632214165644	0.323511963977846	0.265991977097446	-0.083541302060739	0.662255661847426	-0.407125569291861	-0.113879468330945	-0.197309084534568	"IS07"	1.36632214165644
"CHST13"	"CHST13"	-0.117001004860564	-0.123107085716003	-0.33844276394428	-0.06294109018211	0.308636212062596	0.175362482613493	1.34391270510637	0.106405530252109	-0.101843654292253	0.515976580482182	-0.0130152617296733	-0.262732858546149	0.119982115260135	0.0970041072621897	"IS07"	1.34391270510637
"OXT"	"OXT"	-0.213744764522139	0.0734226220726091	-0.206784557012654	0.0751344329569061	-0.120156670372832	0.0915501934173762	1.28695525338164	0.595402262464299	0.0489729930874794	0.152537056534019	-0.194699146959342	-0.389817702616519	0.202840648736015	0.287439756120552	"IS07"	1.28695525338164
"GATA5"	"GATA5"	0.0115179442737871	-0.108240764394029	-0.13317518354625	0.659606701136918	-0.169961070086597	-0.0302397913505647	1.27822303625205	0.0388546344204695	0.0168247225917831	-0.138594038128985	0.157591611667743	-0.203289628832037	-0.0252166824515292	0.0240072998017636	"IS07"	1.27822303625205
"BAAT"	"BAAT"	-0.00503159913804195	0.0146902095187993	-0.11618203835289	-0.0613105457421154	-0.0277016096789819	0.0404690864852706	1.23482805739151	0.00594701319095456	0.138398476346487	0.0541188082022812	0.479828273257487	-0.105618520007982	-0.14672887937608	-0.0352243188736041	"IS07"	1.23482805739151
"HAAO"	"HAAO"	-0.0603329358509014	0.0386233742425144	-0.385267322336859	0.526778039184113	0.139025301544188	0.368842386183642	1.13388045573862	-0.0427524313152434	0.0467283089029414	-0.0490799994165665	0.00266525561831235	-0.38525477723805	0.0828340147518529	0.817392021212178	"IS07"	1.13388045573862
"CCL25"	"CCL25"	-0.210500278050221	0.0501565796687619	-0.371715334187752	-0.352273784302701	0.866698845103778	0.371243978706311	1.06354049656826	0.298313134084328	-0.0048735315146794	-0.135430081076117	-0.0712764667608649	-0.271002545589291	0.0149142893427986	0.660457807996129	"IS07"	1.06354049656826
"LIPC"	"LIPC"	-0.0554696599325053	0.113016756259781	-0.167969422619438	0.13379312472986	0.0305595595322301	0.080755376356263	0.911513160383326	-0.0302083082605162	0.119556442328002	0.0851778352937448	0.680558288552805	-0.216191855773232	-0.118245232581867	-0.0765771776985026	"IS07"	0.911513160383326
"DAZ4"	"DAZ4"	0.196726296584589	-0.00719365341417324	-0.014438016659268	-0.131285870120523	-0.0637579696564303	0.0763900774931662	0.893222217058994	-0.0326570734406875	-0.025459537858731	-0.0313698077477812	0.226088387597228	-0.122421915626852	-0.0950781257146926	0.109451534836485	"IS07"	0.893222217058994
"GATA4"	"GATA4"	0.150276272878112	0.0591628298662686	-0.00328475535310487	-0.207747464644893	-0.0704195095612556	-0.0536046309705109	0.893152332036382	0.0568207671788412	0.208115320904892	-0.0885699392014984	0.363257442300434	-0.134175749569381	-0.170190289883786	0.280840202754999	"IS07"	0.893152332036382
"KDM8"	"KDM8"	0.4275536038716	0.0419599870310053	-0.221460497023725	0.0617648554620561	0.0669812451432948	0.483366351282021	0.854731902932354	0.412621418079345	0.577545163796495	0.0505370383112086	0.124456686303321	-0.547495292717765	-0.609598593017929	0.556965616480926	"IS07"	0.854731902932354
"ADH6"	"ADH6"	0.296662677715205	0.0591784517905296	-0.142827260236316	0.351703600869821	-0.179894453405498	0.154138773802007	0.807986449857384	-0.0932504963458924	0.706717191967671	-0.195484413173376	0.701627460510088	-0.298758856781068	-0.490685795263747	0.273013982253534	"IS07"	0.807986449857384
"ITPKA"	"ITPKA"	0.16921642483695	-0.0654116250536952	-0.00858778602175053	-0.514448576256347	-0.0392727741284652	-0.0314894253611056	0.700223631930383	0.49640605811227	0.0216389419688437	0.0586685935990325	0.448754073952342	-0.181772898372605	-0.144409684248838	0.217139609062287	"IS07"	0.700223631930383
"NR2F6"	"NR2F6"	0.0150293274804868	0.0231322286975964	0.23740745210556	-0.811926117998095	-0.165651088112224	-0.286552661848988	0.262174445960329	1.02760336106376	-0.0687632105613876	-0.34437928249347	0.593315270177643	-0.217278483608235	0.0992245420271323	-0.201645032568833	"IS08"	1.02760336106376
"C19orf67"	"C19orf67"	-0.0864377397054337	-0.0319352551597524	-0.0445765855871495	-0.133961514276287	-0.142723800799282	-0.0632551743585462	0.13545599789674	1.0195551940549	0.246793099089299	-0.0850986882597919	0.0338595758750573	-0.195647973190134	-0.101873736927948	-0.0184324638372951	"IS08"	1.0195551940549
"PTGER1"	"PTGER1"	-0.126179729367863	-0.00419335587126344	-0.252416260327143	0.193111455329573	-0.0732241111871569	0.251724523227207	0.0878786917897142	0.830099154559208	-0.0641010484778194	0.235102596681505	-0.0570840062787868	-0.373915305026122	0.131127870771341	-0.102298428254018	"IS08"	0.830099154559208
"OR2B2"	"OR2B2"	-0.067812443162676	0.395640601564317	-0.0759488913171718	-0.349719674726585	0.0801394262397018	-0.0421008650257829	0.153006143327543	0.790054998476445	0.0455438602324974	-0.135664436779364	-0.105415133739469	-0.154937328178662	0.0282706195117515	0.0955186423650571	"IS08"	0.790054998476445
"FIZ1"	"FIZ1"	0.631607155005927	0.0595118299153334	0.0664707939108994	-0.275953857748144	0.000944584429200971	0.0339597186221191	0.193275059503753	0.779619709789931	0.387749268806944	0.0179571534171586	0.0679693761583435	-0.40609078630017	-0.758932803146658	0.606846633398177	"IS08"	0.779619709789931
"MED15"	"MED15"	0.217377832884416	-0.0154134895679888	-0.148546584829833	-0.196702440015958	0.349279995532377	0.275670222593944	-0.022911701191142	0.500741234118613	0.227534342808563	0.453573871881508	0.0559738557440225	-0.142951188070623	-0.744901180130504	0.0767584993306338	"IS08"	0.500741234118613
"UBE2F.SCLY"	"UBE2F.SCLY"	0.38132767381512	0.258974717697968	-0.0481419565098919	-0.168055717670461	-0.0558834243379512	-0.0672393388886542	0.141806069971938	0.448889526711435	0.270341185138348	0.0555704637114699	0.00886954254390902	-0.0388529345683351	-0.463037468575656	0.094729657145206	"IS08"	0.448889526711435
"CYP3A43"	"CYP3A43"	0.273448083857752	0.896433154982091	-0.0877920749826469	0.035813672789129	-0.106955747589562	0.0133617249978295	0.126052192613674	0.0754043923346966	1.34717943886732	-0.138387594914906	-0.0041702781733866	-0.485514623048571	-0.445533996177575	0.193593265730653	"IS09"	1.34717943886732
"MYLK3"	"MYLK3"	0.448917197034128	0.832294802334891	-0.134880588387075	0.247127783210593	-0.0649132811086313	0.16270909504544	0.123340609631593	-0.00209013201843992	1.30062632932983	-0.124999579510787	0.0632704717660527	-0.510340508971744	-0.654155188199152	0.1644815204616	"IS09"	1.30062632932983
"PLGLB1"	"PLGLB1"	0.309623937286508	0.213907384104885	-0.120684127573143	0.00110984298297377	0.00990637002340519	0.36396785825313	0.489274954398034	0.332127516443607	1.2952967147299	-0.0762920395968206	0.000665192006349578	-0.709715316819938	-0.561683897668315	0.469473446437218	"IS09"	1.2952967147299
"OPRM1"	"OPRM1"	0.483055347145571	0.831235992410613	-0.0188843999704066	-0.0342736747010707	-0.0892854366617933	0.264514825330001	-0.0986167666996423	0.249456446333275	1.27174071303538	-0.1225174955341	0.0118866905410881	-0.57188972277863	-0.772794098347744	0.216947390646413	"IS09"	1.27174071303538
