"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"VIT"	"VIT"	1.45897028045518	-0.101074512968834	0.178315136863714	-0.554645579681236	-0.103710037087634	0.174343364818842	"S01"	1.45897028045518	"IS01"
"TCEAL6"	"TCEAL6"	1.45384272527614	-0.198885416504316	0.0714578401478214	-0.529336869005298	0.078786804403538	0.0956604650694776	"S01"	1.45384272527614	"IS01"
"PDK4"	"PDK4"	1.45354564703897	-0.101375633963004	0.242197829863213	-0.726433469260847	0.0420916572115712	0.656362226354528	"S01"	1.45354564703897	"IS01"
"FHL5"	"FHL5"	1.44876571197583	0.186492499690833	0.366445879828926	-0.830338814490695	-0.115011933089656	0.307797930519824	"S01"	1.44876571197583	"IS01"
"TGFBR2"	"TGFBR2"	1.44456815853827	0.395992727827738	0.476347147631541	-0.911288962816109	-0.204522970710818	-0.043633470687475	"S01"	1.44456815853827	"IS01"
"GPR146"	"GPR146"	1.43832773653936	-0.0150961549892594	0.446633192758143	-0.827426067254285	0.162423008222494	0.0481940055050929	"S01"	1.43832773653936	"IS01"
"ANGPTL5"	"ANGPTL5"	1.43427559717633	-0.153028576123739	0.243050797240553	-0.537522543245909	-0.12098294524045	0.251293162002258	"S01"	1.43427559717633	"IS01"
"FAM180B"	"FAM180B"	1.43258537198598	-0.272518334055893	0.381196878575389	-0.600836541412036	0.0181755673050517	0.370978062530722	"S01"	1.43258537198598	"IS01"
"PLN"	"PLN"	1.42697107001166	0.399385220522596	0.0326017478030235	-0.776160928538114	-0.303019355850891	0.561029040545922	"S01"	1.42697107001166	"IS01"
"SCN7A"	"SCN7A"	1.41983959154381	0.116066701676821	0.442380260228637	-0.819128901844675	-0.0601294294064446	0.239664495117875	"S01"	1.41983959154381	"IS01"
"ITIH5"	"ITIH5"	1.41946703756034	0.113317815538787	0.50784241114404	-0.825668742975431	-0.0224757484223572	0.000528059766819735	"S01"	1.41946703756034	"IS01"
"TMEM100"	"TMEM100"	1.41841016991619	-0.0362718967680782	0.324049486954336	-0.611293955034487	-0.17936384295115	0.258592796700622	"S01"	1.41841016991619	"IS01"
"MRGPRF"	"MRGPRF"	1.41775159496378	0.481845337231309	0.426463538607284	-0.89669652076152	-0.307918888760477	0.0338120850291592	"S01"	1.41775159496378	"IS01"
"SLC2A4"	"SLC2A4"	1.41611683754531	-0.191439135584191	0.0164029797078372	-0.582152293654999	0.0889851912879766	0.613331394349939	"S01"	1.41611683754531	"IS01"
"KCNMB1"	"KCNMB1"	1.41404339246529	0.221545968096177	0.230958619881533	-0.716730334273933	-0.179938399489174	0.0633200450810403	"S01"	1.41404339246529	"IS01"
"MYZAP"	"MYZAP"	1.41326705406652	-0.171886225453945	0.242281547470248	-0.450335160520179	-0.233402589407891	0.204890029214689	"S01"	1.41326705406652	"IS01"
"GSTM5"	"GSTM5"	1.41161260411274	0.220816234971248	0.512057467429824	-0.801184975001552	-0.248485163902739	0.152557931076976	"S01"	1.41161260411274	"IS01"
"KIAA0408"	"KIAA0408"	1.39735816678615	0.147411686622142	0.309186137165717	-0.809118368509733	-0.00925971279520233	0.256612396572342	"S01"	1.39735816678615	"IS01"
"PCOLCE2"	"PCOLCE2"	1.39336209037244	-0.0752198339430048	0.144288065690952	-0.577327847146464	-0.0290105675257692	0.21056731122508	"S01"	1.39336209037244	"IS01"
"JPH2"	"JPH2"	1.39082174157612	0.254473004358337	-0.0374071108162223	-0.665619678102757	-0.237993605564278	0.521840377394962	"S01"	1.39082174157612	"IS01"
"CCDC69"	"CCDC69"	1.39031885583531	-0.033692158613344	1.0060670435843	-0.830636067148185	-0.21848882478311	0.171460496063392	"S01"	1.39031885583531	"IS01"
"PLP1"	"PLP1"	1.38841674758665	-0.0899296995332085	0.122291774225385	-0.635565067511057	0.120454989869964	0.212935785335993	"S01"	1.38841674758665	"IS01"
"SRPX"	"SRPX"	1.38462451362917	0.460677627227677	0.359657497156578	-0.817485799177002	-0.34857365476673	0.00211453269682448	"S01"	1.38462451362917	"IS01"
"NMUR1"	"NMUR1"	1.38150721796816	-0.230149840795094	0.361628250346924	-0.573554848886081	0.093297909742306	-0.0704148785173711	"S01"	1.38150721796816	"IS01"
"ACKR1"	"ACKR1"	1.35827769983002	-0.0645664987472076	1.0553967918047	-0.702534265591217	-0.421671192993265	0.123353767899471	"S01"	1.35827769983002	"IS01"
"CMA1"	"CMA1"	1.35610848946266	-0.0367395339948651	0.510434770586845	-0.590950799148175	-0.267654387739194	0.122104959940402	"S01"	1.35610848946266	"IS01"
"DDR2"	"DDR2"	1.34646887934387	0.891028435832616	0.343707575953386	-1.15265059215006	-0.193298653672313	-0.0865879387608079	"S01"	1.34646887934387	"IS01"
"NEXN"	"NEXN"	1.33527351735637	0.481550622330692	0.197288580838156	-0.888826034792852	-0.226241683717474	0.498735511871997	"S01"	1.33527351735637	"IS01"
"IGSF10"	"IGSF10"	1.33474261391246	-0.0724990176141103	0.44461662073446	-0.715421340184496	0.124258354748153	-0.0271386153551112	"S01"	1.33474261391246	"IS01"
"CDO1"	"CDO1"	1.33371570694096	0.175996278339485	0.355893883501407	-0.802939438922281	-0.0752786485480156	0.365553912666636	"S01"	1.33371570694096	"IS01"
"MUSTN1"	"MUSTN1"	1.32751553821129	-0.24815985063318	0.608280204958116	-0.580385855694105	-0.283767747384316	0.868333712962596	"S01"	1.32751553821129	"IS01"
"PALMD"	"PALMD"	1.32577394154555	0.0575600128780188	0.299228089148691	-0.568322275878861	-0.240288479741929	0.0771802350867006	"S01"	1.32577394154555	"IS01"
"RUNX1T1"	"RUNX1T1"	1.30928079052899	0.585799241805645	0.49678928672792	-1.08134427204976	-0.0613883963165482	0.0476200048658127	"S01"	1.30928079052899	"IS01"
"FABP4"	"FABP4"	1.30244844091425	-0.214483565554026	0.303070496912044	-0.383404566150349	-0.196026052587566	-0.0392539117586913	"S01"	1.30244844091425	"IS01"
"DPP6"	"DPP6"	1.29411394223905	-0.141514620774871	0.0115079030514019	-0.580077650203778	0.249976916394939	0.157745774815153	"S01"	1.29411394223905	"IS01"
"AOX1"	"AOX1"	1.29082205957827	0.188671460107574	0.449627160184696	-0.84392043169361	-0.0687099385915833	0.431699080489265	"S01"	1.29082205957827	"IS01"
"CD36"	"CD36"	1.28215571476578	-0.0315310040279634	0.294134512272265	-0.60427390905254	-0.0747296279947482	0.264463812885132	"S01"	1.28215571476578	"IS01"
"NEGR1"	"NEGR1"	1.27706580178291	0.49155273382645	0.267502626101244	-0.941527072066486	-0.0313720290222429	0.105639511596262	"S01"	1.27706580178291	"IS01"
"ADIPOQ"	"ADIPOQ"	1.26936911143711	-0.166574896674242	0.136308605372559	-0.41898643164693	-0.0941331719367471	0.1416674136071	"S01"	1.26936911143711	"IS01"
"MYADM"	"MYADM"	1.26553597698521	0.328654936918496	0.0981115951227571	-0.667828798613509	-0.16519446767367	-0.0560671636621875	"S01"	1.26553597698521	"IS01"
"TUSC5"	"TUSC5"	1.26475256373072	-0.198988707448132	0.215710263767376	-0.391606440888351	-0.17575932005102	0.196556928892452	"S01"	1.26475256373072	"IS01"
"LRRN4CL"	"LRRN4CL"	1.26410971931799	0.428745569500768	0.506784254808601	-0.967329147254785	-0.109823480980825	0.250621636862157	"S01"	1.26410971931799	"IS01"
"SERTM1"	"SERTM1"	1.2632746589807	-0.200095270530598	0.0171999678217318	-0.408352213262106	0.085649939878354	-0.0813409983358885	"S01"	1.2632746589807	"IS01"
"CNRIP1"	"CNRIP1"	1.26291326970036	0.48685141418407	0.669589537845824	-0.917883400435193	-0.325272084311973	0.00120503188630519	"S01"	1.26291326970036	"IS01"
"FMO2"	"FMO2"	1.25681124291374	0.0622683054110602	0.613595023347092	-0.644604143189058	-0.247520113598539	-0.0320686124179962	"S01"	1.25681124291374	"IS01"
"PDLIM3"	"PDLIM3"	1.25606710273209	0.498768957899025	0.187903273429886	-0.856167934229223	-0.243820253064563	0.499847956724781	"S01"	1.25606710273209	"IS01"
"LCN6"	"LCN6"	1.24750644952151	-0.209345613555403	0.591684792087473	-0.50371704830233	-0.252700983464198	0.337705997014012	"S01"	1.24750644952151	"IS01"
"P2RY14"	"P2RY14"	1.23505712097504	0.222301434741091	0.777529314450632	-0.814952439499487	-0.252786687527771	0.0421579608935723	"S01"	1.23505712097504	"IS01"
"DCN"	"DCN"	1.2329230218888	0.799161282287357	0.417679620365739	-0.987403796293765	-0.400521621289831	0.0553713159096421	"S01"	1.2329230218888	"IS01"
"PCDH9"	"PCDH9"	1.23269030937195	0.16754124285429	0.196762396516676	-0.724843140716939	0.0262816036714548	0.207548953642292	"S01"	1.23269030937195	"IS01"
"ACACB"	"ACACB"	1.23037744166124	-0.15442872218374	0.135057815380451	-0.680872739137036	0.388349625215459	0.255914268568292	"S01"	1.23037744166124	"IS01"
"MCAM"	"MCAM"	1.22473395999169	0.429652807469834	0.115716972309202	-0.810972866187291	-0.0207568271298856	0.00512011797418765	"S01"	1.22473395999169	"IS01"
"TGFB1I1"	"TGFB1I1"	1.22230061799351	0.636914661225093	0.10677185947139	-0.797165667662589	-0.268275563261245	-0.1197970008031	"S01"	1.22230061799351	"IS01"
"WISP2"	"WISP2"	1.22011262282846	0.185889055659064	0.325114411416135	-0.590485852987175	-0.354808821323022	0.26206046124562	"S01"	1.22011262282846	"IS01"
"SVEP1"	"SVEP1"	1.2161506428287	0.552886970658278	0.574036051699672	-1.0159733075167	-0.131630148900732	0.0531912567795408	"S01"	1.2161506428287	"IS01"
"MRVI1"	"MRVI1"	1.21595933018225	0.658270399366619	0.144685354176329	-0.880690429840461	-0.170831719456224	-0.0793161748444345	"S01"	1.21595933018225	"IS01"
"INMT"	"INMT"	1.21322051956208	0.0470875071208692	0.414920034727296	-0.611879825011407	-0.15110791341307	0.105246959691355	"S01"	1.21322051956208	"IS01"
"HBB"	"HBB"	1.20747595774807	-0.131132234133202	0.236334155220589	-0.419862307418512	-0.179592788676679	0.19406210537879	"S01"	1.20747595774807	"IS01"
"TSPAN2"	"TSPAN2"	1.20630943472663	0.546986098444304	0.204329507635987	-0.872486045410482	-0.100423599918361	-0.0100792808123976	"S01"	1.20630943472663	"IS01"
"FP325317.1"	"FP325317.1"	1.20497162146484	-0.129160295822608	0.230440011132672	-0.584665512405149	0.0657226094458383	0.446746182092372	"S01"	1.20497162146484	"IS01"
"PARVA"	"PARVA"	1.20188931620633	0.737747224717091	-0.0742735227885935	-0.8734524919243	-0.0719847113069706	-0.226535659563263	"S01"	1.20188931620633	"IS01"
"COX7A1"	"COX7A1"	1.19839847686577	-0.0196862691338432	0.248656926970315	-0.504819186985263	-0.235807628690943	0.446965723215795	"S01"	1.19839847686577	"IS01"
"ECM2"	"ECM2"	1.19651022836789	0.712326221013707	0.351920762988129	-0.984974545004647	-0.212018913455419	0.0360347260425661	"S01"	1.19651022836789	"IS01"
"FOXN3"	"FOXN3"	1.19626558060753	0.4045683086649	0.136877049495098	-0.882363618885791	0.149825703117438	0.0195479534576427	"S01"	1.19626558060753	"IS01"
"ACTA2"	"ACTA2"	1.19582950468029	0.70907568920013	0.135384368842454	-0.82115991691286	-0.343557380561227	-0.0244968227650983	"S01"	1.19582950468029	"IS01"
"GLP2R"	"GLP2R"	1.19128046749354	0.169915138934387	0.19554035581617	-0.607325342201477	-0.158095796999681	0.170160085655731	"S01"	1.19128046749354	"IS01"
"SELP"	"SELP"	1.18961588263246	0.119243911454727	1.03744376166101	-0.783295438996454	-0.326354647040014	0.00301202552087211	"S01"	1.18961588263246	"IS01"
"GYPC"	"GYPC"	1.18610076599141	0.131675912465877	1.16077971283434	-0.821044942317649	-0.379675202563235	0.0768400537262849	"S01"	1.18610076599141	"IS01"
"C6"	"C6"	1.17822952060346	-0.216875852357904	0.649991400230965	-0.587323135838469	-0.118341371330815	0.49256279536328	"S01"	1.17822952060346	"IS01"
"ADGRL4"	"ADGRL4"	1.17768633555088	0.498816121583891	0.519235878003486	-0.887339278293216	-0.214070504368235	-0.0309880299591615	"S01"	1.17768633555088	"IS01"
"GPM6A"	"GPM6A"	1.17339882786218	-0.211008530238693	0.112470609188652	-0.407227683884658	0.0555497795372386	0.0574148617600913	"S01"	1.17339882786218	"IS01"
"RSPO3"	"RSPO3"	1.17310039481203	0.436548351030118	0.618918858578159	-0.8548174615336	-0.336205174423438	0.209770393765642	"S01"	1.17310039481203	"IS01"
"GHR"	"GHR"	1.17108151750629	-0.00625237412200847	-0.047301928748893	-0.566926551255929	0.240533932490043	-0.0217665828804148	"S01"	1.17108151750629	"IS01"
"CADM3"	"CADM3"	1.17076506263713	0.150606522039806	0.752978415478551	-0.751115597781889	-0.225808173630639	0.0766059766373552	"S01"	1.17076506263713	"IS01"
"ITGA7"	"ITGA7"	1.16946854663288	-0.0514234847790156	0.176750727599057	-0.668131184632521	0.15461928380957	0.575769283411748	"S01"	1.16946854663288	"IS01"
"CRHBP"	"CRHBP"	1.16664649039538	-0.0112820616214373	0.576436856354053	-0.717135253655922	0.0204761999983187	0.177987173209383	"S01"	1.16664649039538	"IS01"
"HBA2"	"HBA2"	1.15987144484494	-0.220115623575448	0.286609947081618	-0.353266765082315	-0.196373547154135	0.204035203163473	"S01"	1.15987144484494	"IS01"
"PLIN1"	"PLIN1"	1.15874395512987	-0.276696234372925	0.162880980470386	-0.34451768705764	-0.0488358730241967	0.204798215364661	"S01"	1.15874395512987	"IS01"
"PRELP"	"PRELP"	1.15379319323798	0.499572125608864	0.591096902590233	-0.938355180403718	-0.164065535414327	0.00987992089613835	"S01"	1.15379319323798	"IS01"
"CIDEC"	"CIDEC"	1.14928277868974	-0.254656854258364	0.0931764527489188	-0.331589256856808	-0.191610907760544	0.714951294001818	"S01"	1.14928277868974	"IS01"
"DLC1"	"DLC1"	1.14498033007791	0.419211080701155	0.368318727792447	-0.852259932315808	-0.0601173055664364	0.0277600463399853	"S01"	1.14498033007791	"IS01"
"PPP1R1A"	"PPP1R1A"	1.14478161804009	-0.345318822447749	-0.0298413604265793	-0.386256186082983	0.0747806727115513	0.881337069532066	"S01"	1.14478161804009	"IS01"
"EBF1"	"EBF1"	1.14445388129117	0.2885989556654	0.442929276538336	-0.785110485310095	-0.0813689958404613	0.0481610602603491	"S01"	1.14445388129117	"IS01"
"ABCC9"	"ABCC9"	1.14412025775818	0.308930101726201	0.0430805972147782	-0.836138919159507	0.248042440530526	0.173861128993505	"S01"	1.14412025775818	"IS01"
"ADAMTS5"	"ADAMTS5"	1.1432593151599	0.567766511701351	-0.0935118565203106	-0.792530739707218	-0.016813990683029	0.00401358126475391	"S01"	1.1432593151599	"IS01"
"MRAS"	"MRAS"	1.1404081367463	0.436747948266012	0.245059396821116	-0.850824691498803	-0.0163146143517108	0.114252836883517	"S01"	1.1404081367463	"IS01"
"TIMP4"	"TIMP4"	1.13911566594433	-0.114356520132517	0.123979296932789	-0.427449029017706	-0.0488452899674469	0.183756176024822	"S01"	1.13911566594433	"IS01"
"FZD4"	"FZD4"	1.13846556127377	0.16309586546675	0.286264600360454	-0.731911864671651	0.0506114937060071	0.210396424266804	"S01"	1.13846556127377	"IS01"
"CIDEA"	"CIDEA"	1.13622862067255	-0.209394130267294	0.0997654665104958	-0.301545793526287	-0.123727972196854	0.101628519284286	"S01"	1.13622862067255	"IS01"
"INMT.FAM188B"	"INMT.FAM188B"	1.13404878605002	0.315847236772137	0.168026225748555	-0.677830778031015	-0.0649459451161494	-0.11093264402962	"S01"	1.13404878605002	"IS01"
"PTH1R"	"PTH1R"	1.12899782147354	0.0357907158670865	0.503465405560593	-0.646774703240971	-0.1257068961381	0.293847969100342	"S01"	1.12899782147354	"IS01"
"HBA1"	"HBA1"	1.12849905965607	-0.201645043275462	0.250516522823949	-0.350584610883104	-0.176930596118217	0.211609698669175	"S01"	1.12849905965607	"IS01"
"MAB21L1"	"MAB21L1"	1.12698651975459	0.0272759240289898	0.0454657471754782	-0.565132160553701	0.140702038930446	0.0426734778652876	"S01"	1.12698651975459	"IS01"
"FGF10"	"FGF10"	1.12604164889589	0.132292484708881	-0.00374763347914406	-0.510020076454611	-0.051839667202703	0.00622810871175328	"S01"	1.12604164889589	"IS01"
"SEMA3G"	"SEMA3G"	1.11527246460452	0.0726141904427546	0.401175269123434	-0.697772321641092	0.0701566442254265	0.0878437879778018	"S01"	1.11527246460452	"IS01"
"LDB3"	"LDB3"	1.11073007489213	-0.0551058158518856	-0.0139323908615977	-0.545938263085895	-0.0167160596418446	1.01453800965138	"S01"	1.11073007489213	"IS01"
"CA4"	"CA4"	1.09942582280864	-0.332556131392443	0.158217840440675	-0.36200230112841	0.0580615313201901	0.365858556142718	"S01"	1.09942582280864	"IS01"
"DES"	"DES"	1.09497548519845	-0.0258728000859362	0.0177569059022252	-0.427561681091269	-0.249066609768646	0.867438248296414	"S01"	1.09497548519845	"IS01"
"SGCA"	"SGCA"	1.09365317516786	0.0367927493505002	0.304878476867724	-0.578137693751783	-0.214554029735793	0.739060730620988	"S01"	1.09365317516786	"IS01"
"GALNT15"	"GALNT15"	1.09206262920363	0.616190705156796	0.132211687344828	-0.80048777679937	-0.21479886789745	0.0865603880950878	"S01"	1.09206262920363	"IS01"
"SLMAP"	"SLMAP"	1.09133289930925	0.261670790211465	-0.160714702441053	-0.594804302989989	0.108103498131227	-0.0690282508384159	"S01"	1.09133289930925	"IS01"
"SYNE3"	"SYNE3"	1.08944702088045	0.135939211307921	0.673223710604643	-0.861512526400741	0.120792531739214	0.0900572101478571	"S01"	1.08944702088045	"IS01"
"SVIL"	"SVIL"	1.08842770582412	0.40634732059639	-0.0406670298436649	-0.733251211623775	0.0229063183686756	0.199830703481569	"S01"	1.08842770582412	"IS01"
"SCRG1"	"SCRG1"	1.0860221777303	0.0338999697710286	0.170779848746443	-0.552590559909761	0.0566210624336492	0.0103788919595864	"S01"	1.0860221777303	"IS01"
"SLITRK3"	"SLITRK3"	1.08594496902724	0.142974300031459	-0.0426210556417065	-0.612176241824145	0.136256587102706	0.187355067640265	"S01"	1.08594496902724	"IS01"
"PLCXD3"	"PLCXD3"	1.08493265249992	0.028967894689944	0.49468534360727	-0.69743319358694	0.0534369272738494	0.178565875149868	"S01"	1.08493265249992	"IS01"
"ADGRD1"	"ADGRD1"	1.08459190031935	0.0322442632709086	0.253704660508851	-0.659363549981117	0.169636586482299	0.124914872257438	"S01"	1.08459190031935	"IS01"
"ITGA8"	"ITGA8"	1.08355278995255	0.233381829037326	0.557175810720801	-0.784482425042082	-0.0767576511809483	0.142285943302493	"S01"	1.08355278995255	"IS01"
"RBPMS2"	"RBPMS2"	1.08243308409052	0.108233913841145	-0.0117691697810567	-0.594437382510821	0.146986237165743	0.118198404722842	"S01"	1.08243308409052	"IS01"
"PYGM"	"PYGM"	1.07543299818455	-0.106524880041651	0.191218826677661	-0.678401991233752	0.213614677545468	0.893417778262953	"S01"	1.07543299818455	"IS01"
"ENPP2"	"ENPP2"	1.06985786653666	0.280592957496776	0.79659599361585	-0.886930592094542	-0.0942336095635772	0.0976361731168318	"S01"	1.06985786653666	"IS01"
"NR4A3"	"NR4A3"	1.06427258780209	0.216775575368772	0.435670611582732	-0.647150457673689	-0.186601124137903	0.0484137229315336	"S01"	1.06427258780209	"IS01"
"ZEB2"	"ZEB2"	1.06229424718754	0.698023846671186	0.855574044950713	-1.08170901797459	-0.273564774881065	0.0239340900527804	"S01"	1.06229424718754	"IS01"
"TAGLN"	"TAGLN"	1.05872298616263	0.609461365650241	0.0942968018560938	-0.667349254566926	-0.365819129763109	-0.0564123548886547	"S01"	1.05872298616263	"IS01"
"PALLD"	"PALLD"	1.05417862876529	0.835070188514744	-0.140516646211367	-0.852995928699143	-0.101693761527045	-0.133431616424277	"S01"	1.05417862876529	"IS01"
"EDNRB"	"EDNRB"	1.05045386560326	0.103050597996701	0.369347807348543	-0.695433429223722	0.0562230199047244	0.236575199680576	"S01"	1.05045386560326	"IS01"
"AQP7"	"AQP7"	1.03704333922653	-0.339885006020103	0.244886131501434	-0.485418088841724	0.148528861844447	0.842767957173916	"S01"	1.03704333922653	"IS01"
"CLDN5"	"CLDN5"	1.03699579718225	-0.0350284258737107	0.534267495085347	-0.538156832275065	-0.119427809491671	0.0336534675020506	"S01"	1.03699579718225	"IS01"
"CALD1"	"CALD1"	1.03643358446772	0.950754124946542	-0.00586372057581821	-0.897659585404078	-0.272910601254022	-0.0555421723912427	"S01"	1.03643358446772	"IS01"
"TNFAIP8L3"	"TNFAIP8L3"	1.03182287738311	0.348910310254989	0.447545267727529	-0.718178491986012	-0.252950989610017	0.215684922974536	"S01"	1.03182287738311	"IS01"
"MYCT1"	"MYCT1"	1.03172172382563	0.265529586614649	0.4537168361954	-0.726960745803255	-0.101843648276326	0.106203200498026	"S01"	1.03172172382563	"IS01"
"SEL1L2"	"SEL1L2"	1.03049339390829	0.0138305268960057	0.21838886571591	-0.485694102341506	-0.122029465543511	0.298647083112374	"S01"	1.03049339390829	"IS01"
"OLFML1"	"OLFML1"	1.02580805116252	0.772474921765329	0.582987170503161	-1.02843299184857	-0.261336328831683	0.0886319705787847	"S01"	1.02580805116252	"IS01"
"ZNF728"	"ZNF728"	1.01967773080416	0.229307994049745	0.0459823873177002	-0.702239697737858	0.194883521405728	0.146404260260563	"S01"	1.01967773080416	"IS01"
"LAMA2"	"LAMA2"	1.01587263157143	0.675689697724881	0.44313570529428	-1.03287320691111	-0.0217823840485328	0.100907409443345	"S01"	1.01587263157143	"IS01"
"LHCGR"	"LHCGR"	1.01225268231509	-0.109570401192884	0.076354128430031	-0.405075344270476	0.0528794357417876	0.118674995945775	"S01"	1.01225268231509	"IS01"
"SIK2"	"SIK2"	1.01038842523245	0.276268748241267	0.0508040919569007	-0.862372096067654	0.475552963072694	0.0388653463746692	"S01"	1.01038842523245	"IS01"
"CCL21"	"CCL21"	1.01016431873829	0.0943093966725798	0.90317234175526	-0.6156507099621	-0.389890965664762	0.0394460067721904	"S01"	1.01016431873829	"IS01"
"RHOJ"	"RHOJ"	1.00923176625092	0.117704099859183	0.277486364378262	-0.559521824942411	-0.0460484478154264	-0.0294775332804613	"S01"	1.00923176625092	"IS01"
"LRRN3"	"LRRN3"	1.00660444002315	0.0597694465996572	0.2872956293583	-0.621320347908753	0.0997144295960427	0.113212232344975	"S01"	1.00660444002315	"IS01"
